,numPoints,LSTMWidth,numIterations,Error
510,60,6,110,0.0742026768137
511,60,6,120,0.0608658654124
512,60,6,130,0.0546386984624
513,60,6,140,0.0535738561419
514,60,6,150,0.0541086535248
515,60,6,160,0.0553877637065
516,60,6,170,0.0575565512752
517,60,6,180,0.0604915503196
518,60,6,190,0.0588157824497
519,60,6,200,0.0584149447115
520,60,7,10,0.177454563096
521,60,7,20,0.0661210762582
522,60,7,30,0.0558067276388
523,60,7,40,0.0510399278352
524,60,7,50,0.0408705743368
525,60,7,60,0.036753622309
526,60,7,70,0.0337975441821
527,60,7,80,0.0307038639704
528,60,7,90,0.0286103881957
529,60,7,100,0.0260540095288
530,60,7,110,0.0239146155732
531,60,7,120,0.0209224853091
532,60,7,130,0.0176872862504
533,60,7,140,0.014566612626
534,60,7,150,0.0132788264565
535,60,7,160,0.0124214444977
536,60,7,170,0.0117935516837
537,60,7,180,0.0116111073099
538,60,7,190,0.0120271615031
539,60,7,200,0.0127565213128
540,60,8,10,0.0669117819432
541,60,8,20,0.0474145532063
542,60,8,30,0.0395944935756
543,60,8,40,0.0261170212031
544,60,8,50,0.0245500361356
545,60,8,60,0.033308144115
546,60,8,70,0.0345757425587
547,60,8,80,0.0326535401351
548,60,8,90,0.0323611476155
549,60,8,100,0.0324016302007
550,60,8,110,0.0345364223883
551,60,8,120,0.034856660235
552,60,8,130,0.0352650800768
553,60,8,140,0.0355934659736
554,60,8,150,0.035701955084
555,60,8,160,0.0353789798896
556,60,8,170,0.0344471723903
557,60,8,180,0.0350248275941
558,60,8,190,0.0353016234403
559,60,8,200,0.0361352430013
560,60,9,10,0.0898095746807
561,60,9,20,0.062606841987
562,60,9,30,0.0424059758098
563,60,9,40,0.0376537734066
564,60,9,50,0.0346657570842
565,60,9,60,0.0315511290349
566,60,9,70,0.0307087133154
567,60,9,80,0.0364622370314
568,60,9,90,0.0350419713635
569,60,9,100,0.0331628066018
570,60,9,110,0.0308527624749
571,60,9,120,0.0301676391291
572,60,9,130,0.0312494071584
573,60,9,140,0.0384610097072
574,60,9,150,0.0432983469454
575,60,9,160,0.0372511535706
576,60,9,170,0.0377832476405
577,60,9,180,0.0275540422908
578,60,9,190,0.0238630398969
579,60,9,200,0.0316638745777
580,60,10,10,0.230910594821
581,60,10,20,0.218746939677
582,60,10,30,0.297241183638
583,60,10,40,0.53734442723
584,60,10,50,0.635412624591
585,60,10,60,0.695186892598
586,60,10,70,0.680126298756
587,60,10,80,1.46080042606
588,60,10,90,0.627985656922
589,60,10,100,0.579250583839
590,60,10,110,0.565933504278
591,60,10,120,0.593734185918
592,60,10,130,0.785983897804
593,60,10,140,0.757049610468
594,60,10,150,0.813115630803
595,60,10,160,0.932455402547
596,60,10,170,1.01046490007
597,60,10,180,1.06211700112
598,60,10,190,1.00355096762
599,60,10,200,1.24270036084
600,80,1,10,0.215289961742
601,80,1,20,0.192203412103
602,80,1,30,0.190413151996
603,80,1,40,0.18962746331
604,80,1,50,0.189128268477
605,80,1,60,0.188906496481
606,80,1,70,0.188694679052
607,80,1,80,0.188638902456
608,80,1,90,0.188541238292
609,80,1,100,0.188515947207
610,80,1,110,0.188462493788
611,80,1,120,0.188288683836
612,80,1,130,0.188237042706
613,80,1,140,0.188153000642
614,80,1,150,0.188110726503
615,80,1,160,0.188066449229
616,80,1,170,0.188024642241
617,80,1,180,0.187982187416
618,80,1,190,0.187947768108
619,80,1,200,0.187924880673
620,80,2,10,0.365827624484
621,80,2,20,0.258050664409
622,80,2,30,0.22284879853
623,80,2,40,0.209574283415
624,80,2,50,0.19903995231
625,80,2,60,0.180528347321
626,80,2,70,0.0766391666136
627,80,2,80,0.0402580679319
628,80,2,90,0.0340170744623
629,80,2,100,0.0300965781094
630,80,2,110,0.0265934986692
631,80,2,120,0.0254898710659
632,80,2,130,0.0245888541245
633,80,2,140,0.0239071925673
634,80,2,150,0.023183898083
635,80,2,160,0.0226368210324
636,80,2,170,0.0220138805316
637,80,2,180,0.021568859602
638,80,2,190,0.0211142022538
639,80,2,200,0.0208992128322
640,80,3,10,0.414049887518
641,80,3,20,0.131330968973
642,80,3,30,0.0490409776395
643,80,3,40,0.0435658527605
644,80,3,50,0.0445532579749
645,80,3,60,0.0652134137374
646,80,3,70,0.0784443171023
647,80,3,80,0.0882598582158
648,80,3,90,0.0940346783425
649,80,3,100,0.109473986707
650,80,3,110,0.104746497532
651,80,3,120,0.100622813492
652,80,3,130,0.100478444047
653,80,3,140,0.0962024533651
654,80,3,150,0.09176710322
655,80,3,160,0.0900221586536
656,80,3,170,0.089598558984
657,80,3,180,0.0855190249883
658,80,3,190,0.0772799041286
659,80,3,200,0.0566394715464
660,80,4,10,0.271390105543
661,80,4,20,0.218940832923
662,80,4,30,0.138104244854
663,80,4,40,0.045782771233
664,80,4,50,0.038262393092
665,80,4,60,0.0348119945776
666,80,4,70,0.0334525619485
667,80,4,80,0.0294922019951
668,80,4,90,0.0255322349203
669,80,4,100,0.0217280551933
670,80,4,110,0.0219544462813
671,80,4,120,0.0226590417899
672,80,4,130,0.0224129572564
673,80,4,140,0.022747038504
674,80,4,150,0.0221229100508
675,80,4,160,0.0220790998589
676,80,4,170,0.0218399198532
677,80,4,180,0.0205941916955
678,80,4,190,0.0194580135917
679,80,4,200,0.0181601839008
680,80,5,10,0.106126900796
681,80,5,20,0.0457902687297
682,80,5,30,0.0337303045015
683,80,5,40,0.0287056439211
684,80,5,50,0.0258670306583
685,80,5,60,0.0236682669266
686,80,5,70,0.022336834083
687,80,5,80,0.0216383396297
688,80,5,90,0.0211809344054
689,80,5,100,0.0207572537304
690,80,5,110,0.020352544466
691,80,5,120,0.0199201406023
692,80,5,130,0.019689945065
693,80,5,140,0.0197345684794
694,80,5,150,0.0195856575504
695,80,5,160,0.0194282229551
696,80,5,170,0.0192762927053
697,80,5,180,0.0189469939104
698,80,5,190,0.0187547381429
699,80,5,200,0.0185883998612
700,80,6,10,0.235245112115
701,80,6,20,0.165601390176
702,80,6,30,0.474273450821
703,80,6,40,0.75316657811
704,80,6,50,1.35363201466
705,80,6,60,1.44427379354
706,80,6,70,1.54677742605
707,80,6,80,1.57887236384
708,80,6,90,1.48084126725
709,80,6,100,1.27114471977
710,80,6,110,0.951732676367
711,80,6,120,0.972171206511
712,80,6,130,0.959746084722
713,80,6,140,0.961260560905
714,80,6,150,0.976101972322
715,80,6,160,1.01534927099
716,80,6,170,1.04407573768
717,80,6,180,1.07278594411
718,80,6,190,1.08509003834
719,80,6,200,1.1136141112
720,80,7,10,0.204357130488
721,80,7,20,0.194457099796
722,80,7,30,0.226073483884
723,80,7,40,0.351326187189
724,80,7,50,0.403765588967
725,80,7,60,0.431424612688
726,80,7,70,0.463110431655
727,80,7,80,0.497017321158
728,80,7,90,0.498232933913
729,80,7,100,0.497337319152
730,80,7,110,0.464775231913
731,80,7,120,0.468413317287
732,80,7,130,0.46353293945
733,80,7,140,0.460283139382
734,80,7,150,0.491655193194
735,80,7,160,0.490454129388
736,80,7,170,0.493293290891
737,80,7,180,0.49255865643
738,80,7,190,0.495471664291
739,80,7,200,0.494190761661
740,80,8,10,1.38451425474
741,80,8,20,1.53604063444
742,80,8,30,1.56856549947
743,80,8,40,3.06380497161
744,80,8,50,3.52842135574
745,80,8,60,3.55705401147
746,80,8,70,3.51115315658
747,80,8,80,3.49824397954
748,80,8,90,3.50600620311
749,80,8,100,3.51866630222
750,80,8,110,3.18715279265
751,80,8,120,2.42879704251
752,80,8,130,1.88235026703
753,80,8,140,1.41489915026
754,80,8,150,1.38314016851
755,80,8,160,1.36532875292
756,80,8,170,1.35096445927
757,80,8,180,1.33930867345
758,80,8,190,1.32454543462
759,80,8,200,1.31753853492
760,80,9,10,0.147399522185
761,80,9,20,0.0543485854412
762,80,9,30,0.0383299425845
763,80,9,40,0.0290564998539
764,80,9,50,0.0299335208454
765,80,9,60,0.0282838660105
766,80,9,70,0.0304211210651
767,80,9,80,0.0293705333415
768,80,9,90,0.0273684072112
769,80,9,100,0.0260679368381
770,80,9,110,0.026381306747
771,80,9,120,0.0265082334769
772,80,9,130,0.0241295889711
773,80,9,140,0.0222994488839
774,80,9,150,0.0237693898962
775,80,9,160,0.0248792208273
776,80,9,170,0.0271045724768
777,80,9,180,0.0307033677859
778,80,9,190,0.0319382672639
779,80,9,200,0.0341033755584
780,80,10,10,0.20965801539
781,80,10,20,0.0985604038679
782,80,10,30,0.108383585376
783,80,10,40,0.125966417136
784,80,10,50,0.0997004154396
785,80,10,60,0.0688719516193
786,80,10,70,0.101914927864
787,80,10,80,0.15518396862
788,80,10,90,0.17068717114
789,80,10,100,0.173902088693
790,80,10,110,0.0877036441164
791,80,10,120,0.140055919644
792,80,10,130,0.213055698505
793,80,10,140,0.227304193187
794,80,10,150,0.233491344797
795,80,10,160,0.243015565432
796,80,10,170,0.248437775797
797,80,10,180,0.252260986501
798,80,10,190,0.0568728889606
799,80,10,200,0.0609705254909
800,100,1,10,0.19738069394
801,100,1,20,0.0617482181794
802,100,1,30,0.0363549550294
803,100,1,40,0.0324897040322
804,100,1,50,0.0292709676122
805,100,1,60,0.0265126162264
806,100,1,70,0.0261308202327
807,100,1,80,0.0252624413332
808,100,1,90,0.0246577315838
809,100,1,100,0.0240362756131
810,100,1,110,0.0237085542798
811,100,1,120,0.0233692569684
812,100,1,130,0.0230983478714
813,100,1,140,0.0228619824813
814,100,1,150,0.0227013100927
815,100,1,160,0.0225166895731
816,100,1,170,0.0223328917058
817,100,1,180,0.0222573652374
818,100,1,190,0.0221447339194
819,100,1,200,0.021960813795
820,100,2,10,0.156330860462
821,100,2,20,0.129014409265
822,100,2,30,0.123640816172
823,100,2,40,0.12000256658
824,100,2,50,0.117883898011
825,100,2,60,0.116205988806
826,100,2,70,0.114535070158
827,100,2,80,0.113286896817
828,100,2,90,0.112365700162
829,100,2,100,0.11153307779
830,100,2,110,0.110592797804
831,100,2,120,0.110346889056
832,100,2,130,0.110164428596
833,100,2,140,0.109805643223
834,100,2,150,0.109594857158
835,100,2,160,0.109417316083
836,100,2,170,0.109273368769
837,100,2,180,0.109132493413
838,100,2,190,0.108973492567
839,100,2,200,0.108870136048
840,100,3,10,0.248963855807
841,100,3,20,0.0432505234287
842,100,3,30,0.0264927201537
843,100,3,40,0.0231759488832
844,100,3,50,0.0212519543253
845,100,3,60,0.0192195835849
846,100,3,70,0.0177527381887
847,100,3,80,0.0165811788033
848,100,3,90,0.0156509750911
849,100,3,100,0.0150433017871
850,100,3,110,0.0144577351507
851,100,3,120,0.0138598215705
852,100,3,130,0.0133753911625
853,100,3,140,0.0130357513374
854,100,3,150,0.0127769416742
855,100,3,160,0.0126747677445
856,100,3,170,0.0132735607131
857,100,3,180,0.0137022135934
858,100,3,190,0.0133489017057
859,100,3,200,0.0132821009806
860,100,4,10,0.0898785501988
861,100,4,20,0.0375069087583
862,100,4,30,0.0244668398059
863,100,4,40,0.0221484604993
864,100,4,50,0.0217556192032
865,100,4,60,0.0226454484396
866,100,4,70,0.0230564341026
867,100,4,80,0.0238638572227
868,100,4,90,0.0243173652311
869,100,4,100,0.0248811948342
870,100,4,110,0.0248903766025
871,100,4,120,0.0233922934245
872,100,4,130,0.0232653038068
873,100,4,140,0.0215707957409
874,100,4,150,0.0198776345717
875,100,4,160,0.0185299091636
876,100,4,170,0.0182718137593
877,100,4,180,0.0176551175668
878,100,4,190,0.0171125666549
879,100,4,200,0.0167585727709
880,100,5,10,0.307501618161
881,100,5,20,0.183985708997
882,100,5,30,0.0469958710251
883,100,5,40,0.0803602614165
884,100,5,50,0.088519953084
885,100,5,60,0.113961054055
886,100,5,70,0.115575298588
887,100,5,80,0.140531770882
888,100,5,90,0.150568648306
889,100,5,100,0.158966733509
890,100,5,110,0.160363918981
891,100,5,120,0.160864279745
892,100,5,130,0.164541615678
893,100,5,140,0.173779188383
894,100,5,150,0.184633394222
895,100,5,160,0.186426095627
896,100,5,170,0.191539002596
897,100,5,180,0.193300879723
898,100,5,190,0.198724526112
899,100,5,200,0.201175025497
900,100,6,10,0.0687670954974
901,100,6,20,0.049916806229
902,100,6,30,0.0545028336095
903,100,6,40,0.0640710871609
904,100,6,50,0.0762199869397
905,100,6,60,0.084522302307
906,100,6,70,0.108291577055
907,100,6,80,0.122226459282
908,100,6,90,0.135131145027
